workspace: /home/richardhcli/data/Projects/CLAN_labs_onboarding_replicateBilevelPaper/exp/LunarLander-v3/H1024_L2_lr0.0001/teacher_b-1_g1_m0_s0_e0/init1000_unsup9000_inter5000_seg50_acttanh_Rlr0.0003_Rupdate200_en3_sample1_large_batch10_schedule_0_label_smooth_0.0/PEBBLE_maxfeed1400_Rbatch128_seed1
| train          | E: 60 | S: 5643 | R: 0.29 | TR: -614.79 | TF: 0 | LR: 0 | NR: 0 | D: 52.7 s | TD: 2292.7 s | BR: 0.01 | ALOSS: -10.63 | CLOSS: 10.99 | TLOSS: 0.09 | TVAL: 0.07 | AENT: -0.65 | BCLOSS: 0.00
| train          | E: 61 | S: 5729 | R: 1.27 | TR: -608.89 | TF: 0 | LR: 0 | NR: 0 | D: 53.9 s | TD: 2346.6 s | BR: 0.01 | ALOSS: -10.81 | CLOSS: 10.80 | TLOSS: 0.09 | TVAL: 0.07 | AENT: -0.63 | BCLOSS: 0.00
| train          | E: 62 | S: 5798 | R: 0.43 | TR: -744.98 | TF: 0 | LR: 0 | NR: 0 | D: 43.5 s | TD: 2390.1 s | BR: 0.01 | ALOSS: -10.99 | CLOSS: 11.03 | TLOSS: 0.09 | TVAL: 0.07 | AENT: -0.72 | BCLOSS: 0.00
| train          | E: 63 | S: 5866 | R: 0.34 | TR: -664.81 | TF: 0 | LR: 0 | NR: 0 | D: 43.3 s | TD: 2433.4 s | BR: 0.01 | ALOSS: -11.19 | CLOSS: 10.99 | TLOSS: 0.08 | TVAL: 0.07 | AENT: -0.76 | BCLOSS: 0.00
| train          | E: 64 | S: 5977 | R: 0.31 | TR: -576.97 | TF: 0 | LR: 0 | NR: 0 | D: 69.9 s | TD: 2503.3 s | BR: 0.01 | ALOSS: -11.31 | CLOSS: 9.58 | TLOSS: 0.08 | TVAL: 0.07 | AENT: -0.76 | BCLOSS: 0.00
| train          | E: 65 | S: 6045 | R: 3.41 | TR: -1066.28 | TF: 0 | LR: 0 | NR: 0 | D: 43.4 s | TD: 2546.7 s | BR: 0.01 | ALOSS: -11.78 | CLOSS: 10.84 | TLOSS: 0.08 | TVAL: 0.07 | AENT: -0.83 | BCLOSS: 0.00
| train          | E: 66 | S: 6129 | R: 0.27 | TR: -671.22 | TF: 0 | LR: 0 | NR: 0 | D: 53.7 s | TD: 2600.4 s | BR: 0.01 | ALOSS: -11.93 | CLOSS: 10.89 | TLOSS: 0.08 | TVAL: 0.07 | AENT: -0.81 | BCLOSS: 0.00
| train          | E: 67 | S: 6204 | R: 1.38 | TR: -651.35 | TF: 0 | LR: 0 | NR: 0 | D: 48.6 s | TD: 2649.1 s | BR: 0.01 | ALOSS: -12.08 | CLOSS: 10.79 | TLOSS: 0.07 | TVAL: 0.07 | AENT: -0.91 | BCLOSS: 0.00
| train          | E: 68 | S: 6283 | R: 0.31 | TR: -584.36 | TF: 0 | LR: 0 | NR: 0 | D: 51.0 s | TD: 2700.0 s | BR: 0.01 | ALOSS: -12.28 | CLOSS: 10.23 | TLOSS: 0.07 | TVAL: 0.07 | AENT: -0.95 | BCLOSS: 0.00
| train          | E: 69 | S: 6354 | R: 0.32 | TR: -576.27 | TF: 0 | LR: 0 | NR: 0 | D: 47.2 s | TD: 2747.2 s | BR: 0.01 | ALOSS: -12.43 | CLOSS: 11.07 | TLOSS: 0.07 | TVAL: 0.07 | AENT: -0.95 | BCLOSS: 0.00
| train          | E: 70 | S: 6430 | R: 0.27 | TR: -756.05 | TF: 0 | LR: 0 | NR: 0 | D: 50.6 s | TD: 2797.8 s | BR: 0.01 | ALOSS: -12.61 | CLOSS: 10.05 | TLOSS: 0.06 | TVAL: 0.07 | AENT: -1.01 | BCLOSS: 0.00
| train          | E: 71 | S: 6520 | R: 0.42 | TR: -685.83 | TF: 0 | LR: 0 | NR: 0 | D: 59.4 s | TD: 2857.2 s | BR: 0.01 | ALOSS: -12.81 | CLOSS: 10.55 | TLOSS: 0.06 | TVAL: 0.06 | AENT: -1.04 | BCLOSS: 0.00
| train          | E: 72 | S: 6585 | R: 2.57 | TR: -846.96 | TF: 0 | LR: 0 | NR: 0 | D: 43.7 s | TD: 2900.9 s | BR: 0.01 | ALOSS: -13.02 | CLOSS: 10.25 | TLOSS: 0.06 | TVAL: 0.06 | AENT: -1.07 | BCLOSS: 0.00
| train          | E: 73 | S: 6660 | R: 0.21 | TR: -646.01 | TF: 0 | LR: 0 | NR: 0 | D: 49.7 s | TD: 2950.5 s | BR: 0.01 | ALOSS: -13.22 | CLOSS: 9.94 | TLOSS: 0.06 | TVAL: 0.06 | AENT: -1.08 | BCLOSS: 0.00
| train          | E: 74 | S: 6749 | R: 1.54 | TR: -675.30 | TF: 0 | LR: 0 | NR: 0 | D: 60.9 s | TD: 3011.4 s | BR: 0.01 | ALOSS: -13.54 | CLOSS: 10.51 | TLOSS: 0.06 | TVAL: 0.06 | AENT: -1.13 | BCLOSS: 0.00
| train          | E: 75 | S: 6837 | R: 2.11 | TR: -516.52 | TF: 0 | LR: 0 | NR: 0 | D: 59.5 s | TD: 3070.9 s | BR: 0.01 | ALOSS: -13.84 | CLOSS: 10.47 | TLOSS: 0.05 | TVAL: 0.06 | AENT: -1.22 | BCLOSS: 0.00
| train          | E: 76 | S: 6897 | R: 0.20 | TR: -932.91 | TF: 0 | LR: 0 | NR: 0 | D: 39.4 s | TD: 3110.4 s | BR: 0.01 | ALOSS: -13.87 | CLOSS: 9.56 | TLOSS: 0.05 | TVAL: 0.06 | AENT: -1.26 | BCLOSS: 0.00
| train          | E: 77 | S: 6973 | R: 0.35 | TR: -95.16 | TF: 0 | LR: 0 | NR: 0 | D: 51.7 s | TD: 3162.1 s | BR: 0.01 | ALOSS: -14.07 | CLOSS: 10.16 | TLOSS: 0.05 | TVAL: 0.06 | AENT: -1.28 | BCLOSS: 0.00
| train          | E: 78 | S: 7033 | R: 1.80 | TR: -582.45 | TF: 0 | LR: 0 | NR: 0 | D: 41.4 s | TD: 3203.5 s | BR: 0.01 | ALOSS: -14.25 | CLOSS: 9.75 | TLOSS: 0.04 | TVAL: 0.06 | AENT: -1.34 | BCLOSS: 0.00
| train          | E: 79 | S: 7130 | R: 0.21 | TR: -612.22 | TF: 0 | LR: 0 | NR: 0 | D: 65.9 s | TD: 3269.4 s | BR: 0.01 | ALOSS: -14.51 | CLOSS: 10.17 | TLOSS: 0.04 | TVAL: 0.06 | AENT: -1.39 | BCLOSS: 0.00
| train          | E: 80 | S: 7245 | R: 2.48 | TR: -796.82 | TF: 0 | LR: 0 | NR: 0 | D: 80.4 s | TD: 3349.8 s | BR: 0.01 | ALOSS: -14.83 | CLOSS: 9.81 | TLOSS: 0.03 | TVAL: 0.06 | AENT: -1.45 | BCLOSS: 0.00
| train          | E: 81 | S: 7309 | R: 0.42 | TR: -1354.61 | TF: 0 | LR: 0 | NR: 0 | D: 44.5 s | TD: 3394.4 s | BR: 0.01 | ALOSS: -15.07 | CLOSS: 9.39 | TLOSS: 0.03 | TVAL: 0.06 | AENT: -1.52 | BCLOSS: 0.00
| train          | E: 82 | S: 7403 | R: 1.06 | TR: -546.71 | TF: 0 | LR: 0 | NR: 0 | D: 66.4 s | TD: 3460.8 s | BR: 0.01 | ALOSS: -15.27 | CLOSS: 9.43 | TLOSS: 0.03 | TVAL: 0.06 | AENT: -1.53 | BCLOSS: 0.00
| train          | E: 83 | S: 7473 | R: 0.14 | TR: -865.93 | TF: 0 | LR: 0 | NR: 0 | D: 50.3 s | TD: 3511.1 s | BR: 0.01 | ALOSS: -15.47 | CLOSS: 8.95 | TLOSS: 0.03 | TVAL: 0.06 | AENT: -1.59 | BCLOSS: 0.00
| train          | E: 84 | S: 7570 | R: 1.51 | TR: -636.15 | TF: 0 | LR: 0 | NR: 0 | D: 70.5 s | TD: 3581.6 s | BR: 0.01 | ALOSS: -15.72 | CLOSS: 8.75 | TLOSS: 0.02 | TVAL: 0.06 | AENT: -1.62 | BCLOSS: 0.00
| train          | E: 85 | S: 7652 | R: 0.84 | TR: -602.73 | TF: 0 | LR: 0 | NR: 0 | D: 58.5 s | TD: 3640.1 s | BR: 0.01 | ALOSS: -15.94 | CLOSS: 9.22 | TLOSS: 0.02 | TVAL: 0.06 | AENT: -1.69 | BCLOSS: 0.00
